addr1,addr2,areacode,contentid,contenttypeid,firstimage,firstimage2,mapx,mapy,mlevel,tel,title,zipcode
경상북도 경주시 건천읍 내서로 1424-21,,35,2787242,12,http://tong.visitkorea.or.kr/cms/resource/92/2792492_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2792492_image2_1.jpg,129.1245313,35.82730133,6,,모량역,38180
경상북도 안동시 남후면 모운사길 83,(남후면),35,304803,12,,,128.6507917,36.53477324,6,,모운사(안동),36755
경상북도 포항시 남구 장기면 모포리 61-5,,35,2736406,12,,,129.5260903,35.93351641,6,,모포항,37943
경상북도 청송군 파천면 청송로 6070,,35,129034,12,http://tong.visitkorea.or.kr/cms/resource/59/187459_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/187459_image3_1.jpg,129.0298286,36.50004547,6,,목계솔밭,37413
경상북도 영천시 자양면 용화길 499,,35,304806,12,,,129.0090193,36.11493328,6,,묘각사(영천),38814
경상북도 영주시 문수면 무섬로234번길 31-12,,35,250129,12,http://tong.visitkorea.or.kr/cms/resource/79/1718679_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/1718679_image3_1.jpg,128.621747,36.73093917,6,,무섬 외나무다리,36173
경상북도 영주시 풍기읍 죽령로1513번길 64,,35,2029190,12,http://tong.visitkorea.or.kr/cms/resource/71/2020871_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2020871_image3_1.jpg,128.4645895,36.89564512,6,,무쇠달마을,36020
경상북도 영덕군 축산면 도곡길 17-4,,35,252546,12,,,129.4091392,36.51014049,6,,무안박씨무의공파종택,36419
경상북도 영천시 신녕면 치산효령로 152-26,,35,1958240,12,,,128.7723226,36.0504056,6,,무원서원,38804
경상북도 경주시 덕동길 665,(암곡동),35,2752132,12,http://tong.visitkorea.or.kr/cms/resource/44/2752144_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2752144_image2_1.jpg,129.322107,35.87524132,6,,무장산,38114
경상북도 성주군 금수면 영천길 210,,35,2738047,12,http://tong.visitkorea.or.kr/cms/resource/85/2738485_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2738485_image2_1.jpg,128.0634635,35.93271705,6,,무흘구곡선바위,40058
경상북도 안동시 길안면 국만리길 72,,35,1958246,12,,,128.9174299,36.41573349,6,,묵계서원,36736
경상북도 안동시 길안면 충효로 1736-5,,35,129035,12,http://tong.visitkorea.or.kr/cms/resource/36/201136_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/201136_image3_1.jpg,128.9153939,36.41748603,6,,묵계서원 및 안동김씨 묵계종택,36736
경상북도 문경시 가은읍 왕능길 112,,35,2610294,12,http://tong.visitkorea.or.kr/cms/resource/10/2352710_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/10/2352710_image2_1.JPG,128.0621824,36.65395145,6,,문경 가은오픈세트장,36995
경상북도 문경시 가은읍 대야로 2441,,35,975913,12,,,128.0604882,36.64951859,6,,문경 구 가은역,36996
경상북도 문경시 문경읍 새재로 715,,35,2633894,12,,,128.0824725,36.74328881,6,,문경 오미자테마공원,36919
경상북도 문경시 문경읍,,35,2657915,12,,,128.1741841,36.7309808,6,,문경단산 모노레일,36912
경상북도 문경시 문경읍,,35,2613452,12,http://tong.visitkorea.or.kr/cms/resource/03/2392703_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2392703_image3_1.jpg,128.0577534,36.81071118,6,,문경새재 3관문(조령관),36919
경상북도 문경시 문경읍 문경대로 2430,,35,2720027,12,,,128.0820865,36.74236669,6,,문경새재 반려동물 힐링센터,36919
경상북도 문경시 문경읍 새재로 932,,35,2610293,12,http://tong.visitkorea.or.kr/cms/resource/10/2947510_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2947510_image3_1.jpg,128.077003,36.76165327,6,,문경새재 오픈세트장,36919
경상북도 문경시 문경읍 새재로 932,(문경읍),35,126017,12,http://tong.visitkorea.or.kr/cms/resource/56/1613456_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/1613456_image3_1.jpg,128.077003,36.76165327,6,,문경새재도립공원,36919
경상북도 문경시 문경읍 새재로 1039,,35,2753508,12,,,128.0750918,36.77036612,6,,문경새재제1관문주흘관,36919
경상북도 문경시 문경읍,,35,2663845,12,,,128.0744393,36.76335303,6,,문경생태미로공원,36919
경상북도 문경시 가은읍 왕능길 114,,35,2599737,12,http://tong.visitkorea.or.kr/cms/resource/67/2599067_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2599067_image3_1.jpg,128.0569939,36.65817865,,,문경에코월드,36995
경상북도 문경시 동로면 여우목로 2371-5,,35,2554516,12,http://tong.visitkorea.or.kr/cms/resource/14/2672714_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2672714_image3_1.jpg,128.2756762,36.78573475,,,문경오미자체험촌 (문경오미자마을),36902
경상북도 문경시 마성면 문경대로 1356-1,,35,2727507,12,,,128.1286263,36.6599381,6,,문경오미자테마터널,36923
경상북도 문경시 문경읍 온천2길 24,,35,126647,12,http://tong.visitkorea.or.kr/cms/resource/84/1958784_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/1958784_image3_1.jpg,128.1091344,36.73004915,6,,문경종합온천,36918
경상북도 문경시 문경읍 향교길 68,,35,1955024,12,,,128.1137475,36.74256447,6,,문경향교,36915
경상북도 성주군 초전면 월곡2길 13,(초전면),35,1958250,12,,,128.2342769,36.00733112,6,,문곡서원,40006
경상북도 구미시 선산읍 유학길 334-32,,35,1958254,12,,,128.3255344,36.24372814,6,,문산서원,39108
경상북도 구미시 도개면 신곡4길 186,,35,2736724,12,http://tong.visitkorea.or.kr/cms/resource/84/2736884_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/84/2736884_image2_1.png,128.36104,36.32782199,6,,문수사,39103
경상북도 구미시 산동읍 강동로 730,,35,2762714,12,,,128.468096,36.17174451,6,,문수저수지,39160
경상북도 의성군 금성면 동부로 2545,(금성면),35,791336,12,http://tong.visitkorea.or.kr/cms/resource/13/722013_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/722013_image3_1.jpg,128.6772135,36.27317575,6,,문익점 면작기념비,37355
경상북도 상주시 화북면 문장대2길 293,,35,2604711,12,,,127.8795538,36.57247966,6,,문장대,37102
경상북도 문경시 중앙시장길 25,(점촌동),35,2717485,12,,,128.1971887,36.59428021,,054-554-9036,문화창고 공앤유,36954
경상북도 경주시 불국신택지3길 34-1,(진현동),35,129421,12,http://tong.visitkorea.or.kr/cms/resource/07/2533207_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2533207_image2_1.jpg,129.3245871,35.78555982,6,,문화체험마당 해누리,38127
경상북도 고령군 덕곡면 노리 481,,35,2753903,12,http://tong.visitkorea.or.kr/cms/resource/50/2754050_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2754050_image2_1.jpg,128.1955442,35.80298971,6,,미천공원,40126
경상북도 구미시 박정희로 107,,35,126733,12,http://tong.visitkorea.or.kr/cms/resource/79/688879_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/688879_image3_1.jpg,128.3485506,36.0886212,6,,박정희 대통령 생가,39343
경상북도 경산시 남산면 반곡리,,35,2704119,12,http://tong.visitkorea.or.kr/cms/resource/06/2726206_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2726206_image3_1.jpg,128.8066633,35.78051457,6,,반곡지,38571
경상북도 영양군 수비면 반딧불이로 129,,35,2650446,12,,,129.2702003,36.83074292,6,,반딧불이 천문대,36518
경상북도 경산시 용성면 용전1길 60,(용성면),35,309304,12,http://tong.visitkorea.or.kr/cms/resource/21/1967521_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1967521_image3_1.jpg,128.9295416,35.77251776,6,,반룡사(경산),38568
경상북도 고령군 쌍림면 반룡사길 87,,35,127417,12,http://tong.visitkorea.or.kr/cms/resource/28/1967528_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1967528_image3_1.jpg,128.2174137,35.73177872,6,,반룡사(고령),40158
경상북도 고령군 덕곡면 원앞길 7,,35,1958263,12,,,128.2443075,35.77091922,6,,반암서원,40128
경상북도 상주시 내서면 서원3길 29-80,,35,2630994,12,http://tong.visitkorea.or.kr/cms/resource/89/2630989_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/89/2630989_image2_1.bmp,128.0075683,36.44185249,6,,밤원마을,37148
경상북도 영주시 이산면 영봉로329번길 143-9,(이산면),35,1958266,12,,,128.6837782,36.80490687,6,,방산서원,36170
경상북도 청송군 안덕면 방호정로 126-24,,35,129041,12,http://tong.visitkorea.or.kr/cms/resource/14/2533214_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2533214_image2_1.jpg,128.9875595,36.32912523,6,,방호정 감입곡류천 (청송 국가지질공원),37449
경상북도 경산시 하양읍 대곡로 543-4,,35,1958270,12,,,128.7622909,35.92525571,6,,백곡서원,38406
경상북도 봉화군 소천면 분천길 49,(분천역),35,1923400,12,http://tong.visitkorea.or.kr/cms/resource/42/2020642_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2020642_image3_1.jpg,129.0586855,36.93270773,6,,백두대간협곡열차(V-트레인),36265
경상북도 경주시 산업로 4214-110,,35,126165,12,http://tong.visitkorea.or.kr/cms/resource/38/1925038_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1925038_image2_1.jpg,129.2314349,35.85887756,6,,백률사(경주),38101
경상북도 영주시 단산면 단산로115번길 37,,35,129431,12,http://tong.visitkorea.or.kr/cms/resource/84/207884_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/207884_image3_1.jpg,128.5949974,36.891973,6,,백산서원(영주),36011
경상북도 청송군 안덕면 고와리,,35,2539427,12,,,128.9765263,36.3577301,6,,백석탄 포트홀 (청송 국가지질공원),37449
경상북도 청송군 안덕면 백석탄로 258,,35,2745645,12,http://tong.visitkorea.or.kr/cms/resource/35/2746135_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2746135_image2_1.jpg,128.9766152,36.35780232,6,,백석탄계곡,37449
경북 울진군 온정면,", 영양군 수비면 죽파리",35,126044,12,http://tong.visitkorea.or.kr/cms/resource/72/1979172_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1979172_image3_1.jpg,129.2996538,36.71645932,6,,백암산(울진),"767-840,1"
경상북도 울진군 온정면 소태리,,35,1957631,12,http://tong.visitkorea.or.kr/cms/resource/46/2658446_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2658446_image3_1.jpg,129.3436304,36.72114852,6,,백암온천 관광특구,36358
경상북도 안동시 임하면 경동로 1850-97,,35,126997,12,,,128.8508824,36.53161348,6,,백운정,36731
경상북도 봉화군 석포면 백천길,,35,126702,12,http://tong.visitkorea.or.kr/cms/resource/51/221651_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/221651_image3_1.jpg,128.9835048,37.06682425,6,,백천계곡,36271
경상북도 상주시 모동면,,35,2704699,12,http://tong.visitkorea.or.kr/cms/resource/85/2405185_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2405185_image3_1.jpg,127.9143692,36.3070273,6,,백화산,37274
경상북도 울릉군 서면 남서리,,35,2614628,12,http://tong.visitkorea.or.kr/cms/resource/19/2614619_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/19/2614619_image2_1.bmp,130.810013,37.48072732,6,,"버섯바위 (울릉도, 독도 국가지질공원)",40233
경상북도 영덕군 영해면,,35,2661431,12,http://tong.visitkorea.or.kr/cms/resource/28/2661428_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2661428_image2_1.jpg,129.3841769,36.53033493,6,,벌영리 메타세콰이어길,36408
경북 봉화군 명호면 도천리 산 343-1,,35,2715643,12,,,128.9054565,36.86953425,6,,범바위 전망대,
경상북도 포항시 북구 신광면 상읍길 290,,35,127133,12,,,129.2427423,36.14647303,6,,법광사(포항),37522
경상북도 청송군 법수길 190,,35,2932017,12,http://tong.visitkorea.or.kr/cms/resource/07/2918207_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/07/2918207_image3_1.JPG,129.1555582,36.34159645,6,,법수 도석,37438
경상북도 안동시 임청각길 103,(법흥동),35,264450,12,http://tong.visitkorea.or.kr/cms/resource/30/2533130_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2533130_image2_1.jpg,128.7465018,36.56621311,6,,법흥동 고성이씨탑동파종택,36684
경상북도 안동시 풍천면 병산길 386,,35,126227,12,http://tong.visitkorea.or.kr/cms/resource/63/2620863_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2620863_image3_1.jpg,128.5527114,36.54043464,6,,병산서원 [유네스코 세계문화유산],36760
경상북도 청송군 얼음골로 188-1,,35,2932018,12,,,129.1164403,36.3126351,6,,병암 화강암 단애,37444
경상북도 포항시 북구 송라면 보경로 523,,35,126179,12,http://tong.visitkorea.or.kr/cms/resource/10/1615310_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1615310_image3_1.jpg,129.3180215,36.25212082,6,,보경사,37509
경상북도 포항시 북구 송라면,,35,126067,12,,,129.3086222,36.25755336,6,,보경사 12폭포,37509
경상북도 청송군 청송읍 현충로 51-352,,35,315916,12,,,129.0441519,36.41758569,6,,보광사(청송),37432
경상북도 경주시 갯마을길 41-30,(배반동),35,315959,12,http://tong.visitkorea.or.kr/cms/resource/41/1967541_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/1967541_image3_1.jpg,129.2359386,35.81190239,6,,보리사(경주),38174
경상북도 경주시 갯마을길 41-30,(배반동),35,2609824,12,http://tong.visitkorea.or.kr/cms/resource/39/1967539_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/1967539_image3_1.jpg,129.235622,35.81221069,6,,보리사마애석불,38174
경상북도 예천군 보문면 보문사길 243,,35,316103,12,http://tong.visitkorea.or.kr/cms/resource/80/1614980_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1614980_image3_1.jpg,128.5602019,36.65498558,6,,보문사(예천),36814
경상북도 경주시 보문동,(보문동),35,2774281,12,http://tong.visitkorea.or.kr/cms/resource/71/2794671_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2794671_image2_1.jpg,129.2552807,35.83462519,6,,보문숲머리먹거리촌,38175
경상북도 경주시 신평동,,35,2015553,12,http://tong.visitkorea.or.kr/cms/resource/10/2654210_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2654210_image3_1.jpg,129.2892803,35.84132508,6,,보문정 (경주),38117
경상북도 경주시 보문로 424-33,,35,126134,12,http://tong.visitkorea.or.kr/cms/resource/27/2367727_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2367727_image3_1.jpg,129.2766813,35.84432728,6,,보문호,38117
경상북도 예천군 풍양면 삼강리길 33,,35,2716049,12,,,128.2993499,36.56393835,6,,보부상문화체험촌,36862
경상북도 구미시 해평면 해평4길 86,,35,316105,12,http://tong.visitkorea.or.kr/cms/resource/47/1967547_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1967547_image3_1.jpg,128.3734508,36.2032614,6,,보천사(구미),39154
경상북도 청도군 청도읍 앞산공원길 14,(청도읍),35,316108,12,http://tong.visitkorea.or.kr/cms/resource/50/1967550_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1967550_image3_1.jpg,128.7397897,35.64064023,6,,보현사(청도),38346
경상북도 영천시 화북면 정각길 475,,35,127293,12,http://tong.visitkorea.or.kr/cms/resource/42/1614942_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/1614942_image3_1.jpg,128.9769096,36.1643493,6,,보현산 천문대,38812
경상북도 영천시 화북면 정각리,,35,1997570,12,http://tong.visitkorea.or.kr/cms/resource/95/2005695_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2005695_image3_1.jpg,128.9732989,36.16158565,6,,보현산(영천),38812
경상북도 영천시 화북면 천문로 2610,,35,2753588,12,,,128.9527684,36.12706974,6,,보현산댐 전망대,38812
경상북도 칠곡군 가산면 가산로 108-10,,35,2766543,12,http://tong.visitkorea.or.kr/cms/resource/50/2767050_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2767050_image2_1.jpg,128.5467699,36.06450259,6,,복만네,39852
경상북도 영양군 수비면 본신리,,35,127047,12,http://tong.visitkorea.or.kr/cms/resource/75/1979175_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/1979175_image3_1.jpg,129.270666,36.7670141,7,,본신계곡,36524
경상북도 상주시 신봉1길 30,(신봉동),35,1958289,12,,,128.157206,36.40230141,6,,봉강서원(상주),37221
경상북도 포항시 북구 기계면 기남길253번길 74,,35,127243,12,,,129.16464,36.0777821,6,,봉강재,37529
경상북도 구미시 봉곡로18길 30 봉곡테마공원화장실,,35,2902633,12,http://tong.visitkorea.or.kr/cms/resource/01/2902601_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2902601_image3_1.jpg,128.3140019,36.15100514,6,,봉곡테마공원,39207
경상북도 경주시 양북면 봉길해안길,,35,126095,12,,,129.4834885,35.73968467,6,,봉길대왕암해변,38121
경상북도 포항시 남구 장기면 방산로407번길 44,,35,1958294,12,,,129.4657771,35.90032178,6,,봉덕서원,37944
경상북도 울릉군 울릉읍 도동리,산39,35,126071,12,http://tong.visitkorea.or.kr/cms/resource/28/1893628_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1893628_image3_1.jpg,130.884267,37.49854072,6,,"봉래폭포 (울릉도, 독도 국가지질공원)",40218
경상북도 영천시 화북면 천문로 2149-368,,35,317077,12,,,128.8978566,36.12596327,6,,봉림사(영천),38813
경상북도 봉화군 봉화읍 예봉로 1840,,35,1958329,12,,,128.748876,36.8711033,6,,봉산서원(봉화),36242
경상북도 상주시 화서면 금산1길 16,,35,1958854,12,,,127.9253206,36.42334755,6,,봉산서원(상주),37142
경상북도 안동시 북후면 북평로 1057-114,,35,317079,12,,,128.6984076,36.70427699,6,,봉서사(안동),36614
경상북도 안동시 서후면 봉정사길 222,,35,126158,12,http://tong.visitkorea.or.kr/cms/resource/16/2654216_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2654216_image3_1.jpg,128.6596013,36.65556794,6,,봉정사[유네스코 세계문화유산],36616
